task_id,image_id,filename,category,polarity,gt_ar,h_item_ar,context_ar,question_text,ground_truth,raw_response,parsed_answer,is_correct,error_type,detail,attempts,latency_s,model_name,provider,reasoning_disabled,prompt_version,temperature,timestamp
objects_chewing_stick_in_use__yes,objects_chewing_stick_in_use,Using_twigs_to_brush_teeth.jpg,objects,yes,عود مضغ لتنظيف الأسنان (أثناء الاستخدام),عود ثقاب أو خلة أسنان خشبية صغيرة,صورة مقربة منخفضة الدقة لفم مفتوح تظهر فيه الأسنان الأمامية العلوية والسفلية، وب,هل هذه القطعة عود مضغ لتنظيف الأسنان (أثناء الاستخدام)؟,نعم,نعم,yes,1,,,1,0.94,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:21.220937+00:00
objects_chewing_stick_in_use__no,objects_chewing_stick_in_use,Using_twigs_to_brush_teeth.jpg,objects,no,عود مضغ لتنظيف الأسنان (أثناء الاستخدام),عود ثقاب أو خلة أسنان خشبية صغيرة,صورة مقربة منخفضة الدقة لفم مفتوح تظهر فيه الأسنان الأمامية العلوية والسفلية، وب,هل هذه القطعة عود ثقاب أو خلة أسنان خشبية صغيرة؟,لا,لا,no,1,,,1,0.96,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:21.243353+00:00
objects_rehal_quran_stand__no,objects_rehal_quran_stand,Rehal.jpg,objects,no,رحلة (حامل كتاب قابل للطي),حامل أواني ساخنة خشبي قابل للطي,صورة لحامل خشبي قابل للطي بشكل حرف Xإنجليزي مخصص لوضع الأواني الساخنة، يتكون من ,هل هذه القطعة حامل أواني ساخنة خشبي قابل للطي؟,لا,لا,no,1,,,1,1.3,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:21.596686+00:00
objects_rehal_quran_stand__yes,objects_rehal_quran_stand,Rehal.jpg,objects,yes,رحلة (حامل كتاب قابل للطي),حامل أواني ساخنة خشبي قابل للطي,صورة لحامل خشبي قابل للطي بشكل حرف Xإنجليزي مخصص لوضع الأواني الساخنة، يتكون من ,هل هذه القطعة رحلة (حامل كتاب قابل للطي)؟,نعم,لا,no,0,,,1,1.48,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:21.772495+00:00
objects_miswak_root__no,objects_miswak_root,Miswak_2014.jpg,objects,no,سواك (عود أراك),عود قرفة جافة (لحاء قرفة),صورة لعود قرفة جاف بلون بني فاتح مائل للبيج، تتخلل قشرته الملساء بقع داكنة صغيرة,هل هذه القطعة عود قرفة جافة (لحاء قرفة)؟,لا,لا,no,1,,,1,2.13,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:22.416145+00:00
objects_fanous_ramadan_lantern__yes,objects_fanous_ramadan_lantern,Fanous_Ramadan_(cropped).jpg,objects,yes,فانوس رمضان,قنديل نحاسي مثقوب,صورة لقنديل مسجد نحاسي مثقوب داكن اللون ذي سقف مدبب مثقوب بزخارف هندسية دائرية، ,هل هذه القطعة فانوس رمضان؟,نعم,لا,no,0,,,1,2.59,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:22.868971+00:00
objects_fanous_ramadan_lantern__no,objects_fanous_ramadan_lantern,Fanous_Ramadan_(cropped).jpg,objects,no,فانوس رمضان,قنديل نحاسي مثقوب,صورة لقنديل مسجد نحاسي مثقوب داكن اللون ذي سقف مدبب مثقوب بزخارف هندسية دائرية، ,هل هذه القطعة قنديل نحاسي مثقوب؟,لا,نعم,yes,0,,,1,2.98,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:23.256077+00:00
objects_mughal_rose_water_sprinkler__yes,objects_mughal_rose_water_sprinkler,A_Mughal_style_rose_water_sprinkler_Wellcome_V0045999.jpg,objects,yes,قمقم ماء ورد,زجاجة عطر (دهن) مطلية بالمينا,لوحة توضيحية بالغواش تُظهر زجاجة عطر (دهن) معدنية صغيرة مطلية بالمينا، ذات قاعدة,هل هذه القطعة قمقم ماء ورد؟,نعم,لا,no,0,,,1,3.22,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:23.506366+00:00
objects_miswak_root__yes,objects_miswak_root,Miswak_2014.jpg,objects,yes,سواك (عود أراك),عود قرفة جافة (لحاء قرفة),صورة لعود قرفة جاف بلون بني فاتح مائل للبيج، تتخلل قشرته الملساء بقع داكنة صغيرة,هل هذه القطعة سواك (عود أراك)؟,نعم,نعم,yes,1,,,1,3.43,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:23.708719+00:00
objects_mughal_rose_water_sprinkler__no,objects_mughal_rose_water_sprinkler,A_Mughal_style_rose_water_sprinkler_Wellcome_V0045999.jpg,objects,no,قمقم ماء ورد,زجاجة عطر (دهن) مطلية بالمينا,لوحة توضيحية بالغواش تُظهر زجاجة عطر (دهن) معدنية صغيرة مطلية بالمينا، ذات قاعدة,هل هذه القطعة زجاجة عطر (دهن) مطلية بالمينا؟,لا,نعم,yes,0,,,1,3.69,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:23.977930+00:00
objects_minbar_mosque_pulpit__yes,objects_minbar_mosque_pulpit,Minbar_of_Masjid_Hajjah_Fatimah.jpg,objects,yes,منبر مسجد,دكة المبلغ (منصة المؤذن الخشبية),صورة لدكة المبلغ الخشبية داكنة اللون على شكل منصة مرتفعة تُصعد إليها بدرج، تحيط ,هل هذه القطعة منبر مسجد؟,نعم,نعم,yes,1,,,1,4.84,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:25.117385+00:00
objects_qanun_zither__yes,objects_qanun_zither,Qānūn_-_MET_89.4.330.jpg,objects,yes,قانون (آلة وترية),سنطور (آلة إيقاعية وترية مسطحة),صورة لآلة السنطور، وهي آلة إيقاعية وترية مسطحة ذات هيكل خشبي شبه منحرف كبير، تمت,هل هذه القطعة قانون (آلة وترية)؟,نعم,لا,no,0,,,1,4.86,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:25.145581+00:00
objects_qanun_zither__no,objects_qanun_zither,Qānūn_-_MET_89.4.330.jpg,objects,no,قانون (آلة وترية),سنطور (آلة إيقاعية وترية مسطحة),صورة لآلة السنطور، وهي آلة إيقاعية وترية مسطحة ذات هيكل خشبي شبه منحرف كبير، تمت,هل هذه القطعة سنطور (آلة إيقاعية وترية مسطحة)؟,لا,نعم,yes,0,,,1,4.86,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:25.157977+00:00
objects_minbar_mosque_pulpit__no,objects_minbar_mosque_pulpit,Minbar_of_Masjid_Hajjah_Fatimah.jpg,objects,no,منبر مسجد,دكة المبلغ (منصة المؤذن الخشبية),صورة لدكة المبلغ الخشبية داكنة اللون على شكل منصة مرتفعة تُصعد إليها بدرج، تحيط ,هل هذه القطعة دكة المبلغ (منصة المؤذن الخشبية)؟,لا,نعم,yes,0,,,1,6.48,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:24:26.757892+00:00
