image_id,filename,local_path,sha256,category,ground_truth_subject,subject,country,,source,source_dataset,matched_by,hitem,hitem_clip_score,gt_status,source_folder,caption_base
image_264A;image_264B,food_082.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_082.jpg",22652f9e18c6cec8698d4c4de92b9b3fbf5e3bab7bdb81303c6d02383876d25b,cuisine,Bastilla,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,بسطيلة دائرية بقشرة ذهبية مقرمشة، تعلوها حبات جمبري كاملة مرصوصة حول الحافة، وشرائح ليمون وكوب صغير من الصلصة الحمراء في المنتصف. تستقر فوق صينية معدنية مغطاة برقائق الألمنيوم، ويظهر خلفها صندوق ضيافة يحوي لفائف ومقبلات متنوعة.
image_265A;image_265B,food_082.png,"Mahyoub(200""CAMAL, wikimedia"")/food_082.png",4a3b1920ea59d74a64dd0befa55b4cee3903256c5377d79c2a1dfdb80ceac332,cuisine,mezze,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,صينية نحاسية دائرية كبيرة تحمل أطباقًا صغيرة متعددة: حمص وصلصة حمراء حارة ووعاء سلطة خضراء زجاجي في المنتصف، وزيتون أخضر متبّل، وأطباق لبنة بالخيار والطماطم، وخبز مثلثات محمّص. تحيط بالصينية أكواب ماء وأيدي أشخاص جالسين حول الطاولة.
image_266A;image_266B,food_083(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_083(1).png",4e0a3fc800e42eb5dc555b11ffc92dabef948408e2be210f81534e58b3a34ca0,cuisine,sambusa,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,كومة مرتفعة من السمبوسة المثلثة الذهبية اللون، تستقر فوق أوراق خس مجعّدة على طبق أبيض. يحيط بها وعاءان صغيران: أحدهما بصلصة حمراء والآخر أبيض اللون.
image_267A;image_267B,food_083.png,"Mahyoub(200""CAMAL, wikimedia"")/food_083.png",8cb508f486fef6d5a0756a30aef04ecf379c253785f53d78fc6dee1f97077149,architecture,door,,Sudan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,باب خشبي مقوّس مفتوح بلون بني محمّر، يتدلى فانوسان معدنيان مضاءان على جانبيه فوق جدار أبيض. تؤطر الفتحة أعمدة حجرية مخططة، ويظهر رجل واقفًا داخل المدخل تحت إضاءة داخلية دافئة، في مشهد ليلي.
image_268A;image_268B,food_084(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_084(1).png",737eb91b95e0fc4f9103ce7e1fcb7d3f41fef621d948576b0a00a0bf3360ffbf,objects,Firewood,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,كومة من أغصان حطب جافة متشابكة، ملقاة فوق رمال حمراء صحراوية بجانب صخرة داكنة. يظهر غطاء معدني دائري أسود في الزاوية العلوية اليمنى، وغصن منفرد يمتد بمفرده إلى يمين الكومة الرئيسية.
image_269A;image_269B,food_084.png,"Mahyoub(200""CAMAL, wikimedia"")/food_084.png",74d2818228eb24e87abee24f6c274408e0c393616ae3a97f52167f39dc474804,cuisine,mansaf,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق منسف دائري يحمل أرزًا أخضر مائلًا، تعلوه قطع لحم مغطاة بنقط من صلصة بيضاء وأعشاب خضراء متناثرة. تحيط بالقطع حلقة من حبات الصنوبر واللوز الذهبية اللون. تظهر حافة مفرش وردي منقوش عند أطراف الطبق.
image_270A;image_270B,food_085.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_085.jpg",b3f1043153fb5812ea48b4976910aec333581f61e01741b7f01873bf4e3b756d,cuisine,lahoh,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,أقراص لحوح مكدّسة فوق صينية معدنية دائرية، بلون بيج فاتح ونسيج مليء بثقوب دقيقة. يُسكب سائل ذهبي اللون من وعاء أبيض في الزاوية العلوية اليسرى، وتظهر سلة بها أقراص إضافية فوق قماش أصفر بنقشة مثلثات ملونة.
image_271A;image_271B,food_085.png,"Mahyoub(200""CAMAL, wikimedia"")/food_085.png",6e0a7f5e5856cf441c4c8461de045d8f23c13cb5c38322090859b2dabcdbff3c,cuisine,hummus,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,حمص في وعاء أبيض، تعلوه مكعبات لحم بني مطهو مع حبات صنوبر ورشة بابريكا حمراء وخيط زيت زيتون. تُغرَز فيه قطعتان من الخبز المحمّص بشكل مائل من الجانبين، وتظهر أطباق أخرى وسلطة خضراء في الخلفية.
image_272A;image_272B,food_086.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_086.jpg",867d6f057939a78bab012c90902517751a0f86160a1310e11f2e2723852c3c28,cuisine,halawet_el_jibn,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطع حلاوة الجبن الملفوفة، يظهر عند طرف إحداها حشوة قشطة بيضاء، تعلوها طبقة سخية من الفستق الأخضر المطحون يُسكب فوقها خيط من سائل شفاف من الأعلى. يستقر الطبق المزخرف بحافة زرقاء فوق سطح فاتح.
image_273A;image_273B,food_086.png,"Mahyoub(200""CAMAL, wikimedia"")/food_086.png",c72545a2628eeefff698e599617204a3d4f5d78bd93b7bcf3f825b28b7cbc913,cuisine,fried_chicken,,Saudi_Arabia,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,صينية قصدير تحمل دجاجًا مقليًا بقطع متعددة بقشرة ذهبية محمّرة، بجانب كومة من البطاطا المقلية الرفيعة. خلف الصينية كوب آيس كريم بشراب شوكولاتة وعلبة مشروب غازي أحمر وأزرق، فوق طاولة بلاستيكية بيضاء وصينية حمراء.
image_274A;image_274B,food_087(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_087(1).png",4b6c5be9064168d61f5500de5c0b508cca38cd7e20477a0ea2fdd025fa2c2abb,cuisine,Mandi,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,طبق بيضاوي أبيض يحمل مندي، أرز أصفر زاهي مطهو بالكركم تتوزع عليه أربع قطع دجاج محمّرة اللون. يستقر الطبق فوق حصيرة قش منسوجة دائرية.
image_275A;image_275B,food_087.png,"Mahyoub(200""CAMAL, wikimedia"")/food_087.png",9e3026e0991209e0445511777ff37dc6149a11fca32b7e20e2e36bae2b1579b3,cuisine,Tabbouleh-Cuba-Grape Leaves,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,ثلاثة أطباق بيضاء منفصلة تعرض معًا: كبة مقلية بيضاوية مغطاة بقشرة بقسماط بنية ذهبية على اليسار، وتبولة خضراء داكنة مفرومة في وعاء مربّع بالمنتصف، ولفافات ورق عنب مع مخلل مقطّع على اليمين. تستقر الأطباق فوق مفرش شفاف يغطي طاولة.
image_276A;image_276B,food_088.png,"Mahyoub(200""CAMAL, wikimedia"")/food_088.png",c25a999671c8e4a75e7100f0e947c7f0fcacd351c507ba6aa034a1661303a1a3,cuisine,kousa_mahshi,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,لفافات كوسا محشي بقشرة خضراء محمّرة، بعضها مقطّع طوليًا يكشف الحشوة الداخلية، غارقة جزئيًا في صلصة طماطم حمراء. تظهر حبة فلفل أحمر مقطوعة إلى يسار الطبق الأبيض، وأعشاب خضراء زخرفية عند الحافة.
image_277A;image_277B,food_089.png,"Mahyoub(200""CAMAL, wikimedia"")/food_089.png",5c010619b90a896a503f8ba2146a6e13c6afaa21e0d5b107c6936887bdd27bf8,cuisine,katayef,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطع قطايف مخروطية مفتوحة الفوهة مصفوفة بشكل دائري متشعب حول مركز الطبق، محشوة بالفستق الأخضر المطحون من الأعلى، بينما تظهر قاعدة كل قطعة مغموسة بطبقة شوكولاتة بنية داكنة. يستقر الطبق على قماش أحمر يظهر جزء منه خلف الحافة.
image_278A;image_278B,food_090.png,"Mahyoub(200""CAMAL, wikimedia"")/food_090.png",b3a6ef8c6a83bea42894d3511a5c9fd1209d074269ca71964de7a3ef0c39e1ad,cuisine,kibbeh,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطع كبة مقلية بلون أصفر ذهبي مائل، إحداها مقطوعة من المنتصف تكشف حشوة داكنة اللون من اللحم المفروم بداخلها. تتوزع القطع فوق طبق أبيض بلا إضافات أخرى.
image_279A;image_279B,food_091.png,"Mahyoub(200""CAMAL, wikimedia"")/food_091.png",e12339884f5278d4f8edc45f342c6ee1e442b5d87e1c0a405e2825feb63f98b3,cuisine,katayef,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,أقراص بغرير إسفنجية مستديرة مكدّسة فوق بعضها في شكل هرمي، يظهر على سطح كل قرص نسيج مليء بثقوب دقيقة متجانسة. يستقر الكوم على طبق مزخرف بحافة زرقاء وبيضاء، وبجانبه إناء صغير يحوي سائلًا ذهبي اللون وحبات بندق بنية.
image_280A;image_280B,food_092.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_092.jpg",6e8af9a5faaca468082abf85d585e743edfe38d37d92d86d7f0b7efbc0ec35f1,cuisine,tagine,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,يد ترفع غطاء طاجين أزرق بنفسجي الخارج أسود الداخل، كاشفة عن قطع دجاج بصلصة صفراء مع شرائح ليمون مخلل وحبات زيتون أخضر. يظهر كومة أطباق بيضاء في الخلفية، ونباتات خضراء محيطة بالمشهد.
image_281A;image_281B,food_093.png,"Mahyoub(200""CAMAL, wikimedia"")/food_093.png",4564fc25d04af356d7941255ade3b4b1dbce22e04dd29957b24fc689fc22e39c,cuisine,koshari,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,كومة كشري كبيرة تحيط بقاعدتها حبات حمص صفراء بشكل دائري، وتعلوها طبقة سخية من البصل المقرمش الذهبي مع خطوط من صلصة حمراء تنساب على الجوانب. يظهر وعاءا صلصة أحمر وبني إلى يسار الطبق.
image_282A;image_282B,food_094.png,"Mahyoub(200""CAMAL, wikimedia"")/food_094.png",7f9cf74211809b75105ba2e130ec63ff9bf190c1b0b801663c789ab9cdc14b2f,cuisine,mujaddara,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,مجدرة على شكل قبة مرتفعة من الأرز والعدس والبرغل، يعلوها بصل مقلي مقرمش بخيوط ذهبية داكنة وأغصان كزبرة خضراء. يستقر الطبق فوق سطح أبيض فارغ.
image_283A;image_283B,food_095.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_095.jpg",e0e3319de80e7c6695c703b300cac10fd2dc8acacd465b600b1fcd9b0c510b08,cuisine,tagine,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,يد بأظافر زرقاء ترفع غطاء طاجين أخضر وأسود مزخرف بنقوش مقوّسة، بينما تحمل شوكة قطعة لحم بنية داكنة من الوعاء الأساسي المملوء بصلصة طماطم حمراء كثيفة وقطع فاكهة مجففة وأوراق كزبرة. تحيط بالمشهد أطباق جانبية: صلصة برتقالية وكسكسي أصفر، فوق طاولة خشبية أمام جدار أحمر.
image_284A;image_284B,food_096.png,"Mahyoub(200""CAMAL, wikimedia"")/food_096.png",0871cca5888c55c68470e2e8a98339f0ed33a2bbc9882490a79aec6156718cc7,cuisine,mansaf,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق منسف بأرز أصفر تعلوه قطع لحم مرشوشة بشرائح لوز محمّص، تمتد إليها يد من الأعلى تحمل أداة معدنية. تحيط بحواف الطبق قطع خبز رقيق مطوية، ويستقر المشهد فوق قماش مخطط بألوان متعددة.
image_465,m2cqa_saudi_001.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_001.jpg",7fdc03df0c9222e5f8e1b26c36fde59a19fa5d3755398a3c8e062fb2cff61c8f,attire,headscarf,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,امرأة بوضعية جانبية مبتسمة، تضع غطاء رأس محبوكًا بلون أخضر فاتح ملفوفًا طبقات فوق غطاء أسود يستر الرقبة بالكامل. ترتدي نظارات بإطار سلحفاتي، وأقراطًا وعقدًا متعدد الطبقات من اللؤلؤ فوق وشاح بنقوش هندسية زرقاء مخضرة وبيضاء. تعلو الملابس سترة داكنة الخضرة، وتظهر أساور لؤلؤية وخواتم على يديها المتشابكتين. الخلفية زرقاء فاتحة موحّدة.
image_466,m2cqa_saudi_002.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_002.jpg",216ed55f4ad2a196d5cd69f245d75a731018ed081dd6c4d980b3f52cc2606447,objects,duff_drum,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,رجل يضرب على دف دائري كبير بيده اليمنى، يرتدي ثوبًا أبيض وغترة بيضاء مثبتة بشريط أسود وذهبي مخطط، وحمائل جلدية مرصّعة بأزرار معدنية متقاطعة على صدره. خلفه أربعة رجال آخرون يحملون دفوفًا مشابهة بنفس الزي، أمام واجهة خشبية بأعمدة وستائر مضاءة.
image_467,m2cqa_saudi_003.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_003.jpg",70f4deef81447027c9e65069868709ed3045e46a892f8a55021118df451afbef,objects,oud,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,يد تحمل أداة معدنية حادة تنحت سطح جسم عود خشبي بيضاوي الشكل، مقسّم إلى شرائط متبادلة بنية محمرّة وبيج فاتح، يتوسطها نقش زخرفي محفور بلون أحمر. تظهر نشارة خشب متناثرة على السطح، وقماش داكن اللون يرتديه الشخص الحامل للعود في الخلفية.
image_468,m2cqa_saudi_004.png,"Mahyoub(40""M2CQA"")/m2cqa_saudi_004.png",32c718c1e6067c9024875f26621cf2207a482942c61ae5eacac359e9c09da0f0,objects,water_cooler,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,برّاد ماء أبيض أسطواني بغطاء مقبّب، عليه نص عربي بخط عريض أسود على شريط أبيض. تظهر آلية توزيع أكواب بلاستيكية بجانبه مقسّمة لأكواب مستعملة وأخرى جديدة، وإصبع يد يضغط زر التوزيع لإخراج كوب.
image_469,m2cqa_saudi_005.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_005.jpg",c6011389f8151e747187bbcc447730ce684cf689c81f56f7c9b30e80f88537db,architecture,mashrabiya,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,مشربية خشبية بارزة تعلو جدارًا حجريًا مبنيًا من كتل رمادية غير منتظمة الشكل، تُرى من زاوية منخفضة مقابل سماء زرقاء صافية. تتكون من لوحين رأسيين بزخارف خشبية مفرّغة هندسية في الجزء العلوي، وقرصين دائريين منقوشين بنقش نجمي متشابك في الجزء السفلي، وتنتهي زواياها العلوية بزخارف مدببة صغيرة.
image_470,m2cqa_saudi_006.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_006.jpg",93f006ca89d2b2bb388f3f7ba85cf9db334dc81c8bf5d546469c4fb33d9124c9,attire,thawb,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,يد تُدخل قلمًا أسود بمشبك فضي في جيب صدر علوي على ثوب أبيض بنسيج مصقول. يظهر في الزاوية العلوية طرف قماش أحمر وأبيض مربّع الشكل من غترة. تتراجع في الخلفية واجهة زجاجية وسيارة فاتحة اللون ضمن طبقة ضبابية من عدم التركيز.
image_471,m2cqa_saudi_007.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_007.jpg",b0ee7782ad4a8f84edd20cb1d855b1ae681600723ee03e112f1d35a0c84025c9,objects,teapot,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,ai_suggested,m2cqa,إبريق شاي معدني فضي لامع بجسم كروي، غطاء مقبب بمقبض دائري صغير، وفوهة صب مدببة طويلة ومقبض منحنٍ مسطح على الجانب الآخر. تظهر لوحة معدنية صغيرة محفورة على جسم الإبريق، فوق خلفية بيضاء فارغة.
image_472,m2cqa_saudi_008.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_008.jpg",184125ff8fa122ac8aa88137440d2d2a8d38413d3aafe7a971caead589a83fbc,cuisine,Tanoor Bread with Honey,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,sha256,,,manual_done,m2cqa,خبز التنور بالعسل، قرص دائري مرشوش بحبة سوداء وأعشاب داكنة، يستقر على حافة فرن تنّور دائري معدني. يُسكب عليه خيط من العسل الذهبي من إناء أعلى الإطار، وتظهر قدور مطبخ فضية في الخلفية.
image_473,m2cqa_saudi_img0094.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0094.jpg",020f02306a974432623cc9c56d98a065e3163aa21e3a68c3f10f79e04730b4b9,attire,thawb,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,ثوب طويل بلون عاجي لامع يُعرض من زاويتين: الأمامية والجانبية على خلفية بيضاء فارغة دون من يرتديه. تتقاطع كمّاته الواسعة المسترخية عند الصدر لتشكل فتحة على شكل حرف V، محاطة بشريط تطريز ذهبي بنقش هندسي متكرر يمتد على طول الفتحتين الأمامية والجانبية حتى الكتف.
image_474,m2cqa_saudi_img0103.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0103.jpg",4fc7aef780eca28924be5183ef714da94c9ee58d1617a449e95687b9ca87d6d5,cuisine,maamoul,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,معمول بقبة مضلّعة بنقش متعرج، بلون بني ذهبي فاتح، إحدى القطع مقطوعة تكشف حشوة داخلية شاحبة اللون. تُرصف القطع فوق طبق ذهبي مقعّر بحافة مسننة، ويظهر خلفها إناء ذهبي مقبب مزخرف بنقوش نباتية، فوق سطح خشبي أبيض.
image_475,m2cqa_saudi_img0140.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0140.jpg",c08bf190451453f731ba754aca2872838321c50282afff20779e415f128be028,cuisine,sambousek,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,سمبوسة أسطوانية الشكل تشبه السيجار، بقشرة ذهبية لامعة ومقرمشة، مصفوفة في صفوف متراصة فوق طبق أبيض مثلث الحواف. تظهر في الخلفية أطباق صغيرة بها مقبلات ومغموسات بيضاء وخضراء، فوق طاولة خشبية.
image_476,m2cqa_saudi_img0143.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0143.jpg",d2d22ed69acd63cb8636ac71e6adb9c2c0688a82e3d03550fc737ca639fc4eb7,objects,camel_caravan,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,قافلة جمال محمّلة بأوعية منسوجة على ظهورها، يقودها شخصان يمشيان سيرًا على الأقدام عبر أرض صحراوية صخرية مستوية. يغلب على المشهد تدرج لوني أحادي بني مصفر، وتمتد فوقه غيوم كثيفة متموجة تملأ معظم السماء.
image_477,m2cqa_saudi_img0180.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0180.jpg",bd84af6a9dff9a8e3a2d1f2871618e44687457c2819ecb11ffeba650c44d34e3,cuisine,Chicken Ouzi,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,manual_done,m2cqa,طبق بيضاوي كبير يحمل أوزي دجاج، أرزًا ممزوجًا باللحم المفروم والبازلاء الخضراء، تعلوه عدة قطع دجاج محمّرة موزعة بشكل دائري. يُرشّ الطبق بشرائح لوز مقطّعة وأوراق كزبرة خضراء طازجة، ويستقر فوق سطح رخامي فاتح.
image_478,m2cqa_saudi_img0189.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0189.jpg",4499af33c99f3a5dee7a5d2531cf42f0f1aa9fe805c0e86b248293824369f34c,architecture,mud_brick_fort,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,حصن طيني كبير بجدران ترابية اللون سميكة، تعلو حوافها العلوية أسنان مثلثة بيضاء متكررة. يمتد صف من النوافذ المربعة الصغيرة بإطارات بيضاء على طول الجدار الأمامي. تظهر أعمدة إنارة صفراء وأشجار نخيل إلى يمين المبنى تحت سماء زرقاء شاحبة عند الغروب.
image_479,m2cqa_saudi_img0192.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0192.jpg",75ff0c49932be0e7a71681dc02a1690fc3d9d79403ef639b7635ddee44889b1b,attire,shemagh,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,رجل بوضعية جانبية يرتدي شماغًا أحمر وأبيض مربّع النقش مسدلًا فوق الرأس والكتف، فوق ثوب أبيض. يظهر خاتم فضي في إصبعه، والخلفية رمادية فاتحة موحّدة اللون.
image_480,m2cqa_saudi_img0200.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0200.jpg",d1e7bce39ef31b2839baaf39589185e87b1e66ce4b86ed01e90bab24fb5e7e19,attire,abaya,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,امرأة بعباية سوداء يزينها شريط تطريز أبيض عريض بنقش أزهار دائرية متكررة يمتد من أعلى الصدر حتى أسفل الذيل، مع أساور مطرزة مطابقة عند الأكمام. تضع على رأسها حجابًا بلون بيج فاتح، وتقف مبتسمة على ممر مرصوف تحيط به أشجار خضراء ضبابية في الخلفية.
image_481,m2cqa_saudi_img0201.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0201.jpg",16cafd3897d652b576909c3ac2a3e2f2350371c12df88251f70efc082932d009,cuisine,sambousek,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,سمبوسة مثلثة كبيرة الحجم مقطوعة إلى نصفين، تكشف حشوة داخلية غزيرة من اللحم المفروم البني الداكن مع قطع خضار خضراء، ومرشوشة بأعشاب طازجة مفرومة. حواف العجينة مضفّرة ومقرمشة، والخلفية سوداء قاتمة.
image_482,m2cqa_saudi_img0231.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0231.jpg",e756f6e570586416ad72ae5d1b58db3df9db75871595cd0919cfd35f6652ce77,,palm_oasis,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,EXCLUDE,m2cqa,
image_483,m2cqa_saudi_img0235.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0235.jpg",ee3e9a52c2d1615813e4d24286e73ddf952cdec6d1b2d15bf2c0a2f6a67fa605,cuisine,harees,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,هريس بقوام كثيف شاحب اللون في قدر أحمر وأصفر مزخرف بنقش مثلثات، يتوسطه خليط بني داكن يشبه صلصة البصل بالدبس وفلفل أخضر حاد كامل. يستقر غطاء القدر مائلًا إلى يمينه، فوق خلفية بيضاء فارغة.
image_484,m2cqa_saudi_img0241.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0241.jpg",f4c7f6ef62f942833324c81025e46b6e36ee09965cbe92a8d21b5787ff3cd442,objects,pottery_making,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,يدان مغطاتان بطين رطب تشكّلان إناءً فخاريًا أسطوانيًا صغيرًا فوق عجلة خزف دوّارة، تظهر آثار دوران دائرية على سطح الطين المحيط. تحيط أصابع اليدين بجسم الإناء من الجانبين بينما تتشكل فتحته العلوية الداكنة في المنتصف.
image_486,m2cqa_saudi_img0261.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0261.jpg",193d2dd53ddf89cce59db834063dcb020bd5708842e19b5dcd99a2186eacccd1,architecture,clock_tower,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,وجه ساعة كبير بأرقام رومانية داكنة اللون على خلفية بيضاء، تتقاطع عليه عقربان طويلان بلون كحلي يشبهان نصلين مع زخرفة نخلة ذهبية عند نقطة تقاطعهما. يحيط بالوجه إطار ذهبي مزخرف بنقوش نباتية متشابكة، وتظهر كتابة عربية منقوشة أسفل المركز، وقبة صغيرة مذهّبة في الزاوية السفلية اليسرى.
image_487,m2cqa_saudi_img0268.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0268.jpg",794f8754dade604d92144de7f045f6437cf0afb8e32928b2d4cc1c86b8d09cf1,attire,abaya,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,امرأتان تقفان جنبًا إلى جنب، إحداهما بعباية كحلية ذات نسيج مموّج وخط أبيض رفيع عند الكتف، يداها متشابكتان أمامها. الأخرى بعباية سوداء بياقة منسدلة على شكل صدرية وأزرار ذهبية على الكم، تحمل جهازًا لوحيًا بيدها. كلتاهما تضع حجابًا بلون عبايتها، ويظهر خلفهما مكتب بجدران زجاجية.
image_488,m2cqa_saudi_img0272.jpg,"Mahyoub(40""M2CQA"")/m2cqa_saudi_img0272.jpg",a16a88ea011dc62326646ada27afbd64fa33da112b671e5d6a1a3e425ebc6682,objects,camel,,Saudi_Arabia,,https://huggingface.co/datasets/QCRI/M2CQA,M2CQA,filename_index,,,ai_suggested,m2cqa,رجل مبتسم يرتدي غترة حمراء وبيضاء مربعة النقش مثبتة بعقال أسود، وثوبًا أبيض بحزام جلدي داكن مائل على الصدر، يمسك بيده مقود جمل قريب من الكاميرا بلجام أحمر. تظهر خلفه جمال إضافية بأربطة خضراء وسروج مخططة حمراء، وعلم أخضر مموّه في الزاوية العلوية اليسرى.
